iteration,value
1.0,3.670928955078125
10.0,4.762443542480469
20.0,4.630442142486572
30.0,4.60070276260376
40.0,4.4385480880737305
50.0,4.285184860229492
60.0,4.286046028137207
70.0,4.118393421173096
80.0,4.165014266967773
90.0,4.104868412017822
100.0,4.040693759918213
110.0,3.990025520324707
120.0,3.956130266189575
130.0,3.9273688793182373
140.0,3.905830144882202
150.0,3.84649658203125
160.0,3.745474338531494
170.0,3.8350963592529297
180.0,5.191780090332031
190.0,5.151556968688965
200.0,5.095875263214111
210.0,5.160894393920898
220.0,5.221662521362305
230.0,5.257227897644043
240.0,5.253928184509277
250.0,5.199054718017578
260.0,5.217029571533203
270.0,5.243141174316406
280.0,5.243992328643799
290.0,5.243298053741455
300.0,5.222062110900879
310.0,5.154179573059082
320.0,5.209052562713623
330.0,5.217460632324219
340.0,5.220944881439209
350.0,5.21933650970459
360.0,5.198662757873535
370.0,5.197381019592285
380.0,5.170863151550293
390.0,4.926321983337402
400.0,4.002084732055664
410.0,3.817864179611206
420.0,3.7493338584899902
430.0,3.688180923461914
440.0,3.6096324920654297
450.0,3.6096367835998535
460.0,5.230034828186035
470.0,5.221390247344971
480.0,5.19724178314209
490.0,5.0733561515808105
500.0,5.180910110473633
510.0,5.1993794441223145
520.0,5.214658737182617
530.0,5.164462089538574
540.0,5.175329208374023
550.0,5.1837568283081055
560.0,5.156907558441162
570.0,5.0755109786987305
580.0,5.1424784660339355
590.0,5.192556381225586
600.0,5.096243381500244
610.0,5.064896583557129
620.0,5.1541032791137695
630.0,5.222646236419678
640.0,5.237432479858398
650.0,5.234842300415039
660.0,5.254209995269775
670.0,5.253000736236572
680.0,5.229394912719727
690.0,5.176548957824707
700.0,5.130596160888672
710.0,4.873212814331055
720.0,4.634729862213135
730.0,3.1169166564941406
740.0,4.454788684844971
750.0,4.898789405822754
760.0,4.641576290130615
770.0,4.745184898376465
780.0,5.023706436157227
790.0,4.966493606567383
800.0,4.761779308319092
810.0,4.811835289001465
820.0,4.937510013580322
830.0,4.6796770095825195
840.0,4.920468330383301
850.0,4.927581787109375
860.0,5.075947284698486
870.0,4.950407981872559
880.0,5.043087959289551
890.0,4.998071670532227
900.0,5.1668009757995605
910.0,5.185269355773926
920.0,5.1981658935546875
930.0,5.181283950805664
940.0,5.0418901443481445
950.0,5.062251567840576
960.0,5.075109004974365
970.0,4.993182182312012
980.0,4.994109153747559
990.0,4.98213005065918
1000.0,5.050886154174805
1010.0,5.107989311218262
1020.0,5.157406806945801
1030.0,5.1714043617248535
1040.0,5.147046089172363
1050.0,5.095479965209961
1060.0,5.0940093994140625
1070.0,5.093461513519287
1080.0,5.058529853820801
1090.0,4.978854179382324
1100.0,4.9463911056518555
1110.0,4.977383613586426
1120.0,4.955203533172607
1130.0,4.998479843139648
1140.0,5.016484260559082
1150.0,4.936395645141602
1160.0,4.833670616149902
1170.0,4.881473541259766
1180.0,4.782845497131348
1190.0,4.875776290893555
1200.0,4.804987907409668
1210.0,4.723058223724365
1220.0,4.613941192626953
1230.0,4.679235935211182
1240.0,4.68179988861084
1250.0,4.896082878112793
1260.0,4.7311553955078125
1270.0,4.862628936767578
1280.0,4.965490818023682
1290.0,4.952495098114014
1300.0,5.019178867340088
1310.0,5.015231132507324
1320.0,5.002571105957031
1330.0,4.957239627838135
1340.0,4.9490861892700195
1350.0,4.957478046417236
1360.0,4.977200031280518
1370.0,4.955015182495117
1380.0,4.932104587554932
1390.0,4.869502067565918
1400.0,4.848028182983398
1410.0,4.813564300537109
1420.0,4.805088043212891
1430.0,4.832737445831299
1440.0,4.880007743835449
1450.0,4.825595855712891
1460.0,4.825045585632324
1470.0,4.819136619567871
1480.0,4.88546085357666
1490.0,4.949804782867432
1500.0,4.98595666885376
1510.0,5.005898475646973
1520.0,5.022525787353516
1530.0,5.053637504577637
1540.0,5.041144371032715
1550.0,5.025176048278809
1560.0,5.024991035461426
1570.0,4.970992565155029
1580.0,4.979682445526123
1590.0,4.9980573654174805
1600.0,4.961808204650879
1610.0,4.909935474395752
1620.0,4.855461120605469
1630.0,4.785333633422852
1640.0,4.681118011474609
1650.0,4.705042839050293
1660.0,4.862558364868164
1670.0,4.901172637939453
1680.0,4.910351753234863
1690.0,4.9718475341796875
1700.0,4.958256721496582
1710.0,4.944824695587158
1720.0,4.951747417449951
1730.0,4.945224285125732
1740.0,4.908888816833496
1750.0,4.818970203399658
1760.0,4.845833778381348
1770.0,4.832882881164551
1780.0,4.8523054122924805
1790.0,4.898666858673096
1800.0,4.906760215759277
1810.0,4.911060810089111
1820.0,4.8911542892456055
1830.0,4.8669233322143555
1840.0,4.840494155883789
1850.0,4.830897331237793
1860.0,4.789371490478516
1870.0,4.728148460388184
1880.0,4.739811420440674
1890.0,4.860944747924805
1900.0,4.849193572998047
1910.0,4.926578521728516
1920.0,4.931771278381348
1930.0,4.927896976470947
1940.0,4.907138824462891
1950.0,4.895109176635742
1960.0,4.874980449676514
1970.0,4.80186128616333
1980.0,4.81995964050293
1990.0,4.828801155090332
2000.0,4.850645065307617
2010.0,4.92183256149292
2020.0,4.94833517074585
2030.0,4.944390296936035
2040.0,4.914705276489258
2050.0,4.874898910522461
2060.0,4.836004257202148
2070.0,4.79697322845459
2080.0,4.796855926513672
2090.0,4.768640518188477
2100.0,4.806166172027588
2110.0,4.846962928771973
2120.0,4.9084320068359375
2130.0,4.918063163757324
2140.0,4.932116985321045
2150.0,4.979360580444336
2160.0,4.983834266662598
