iteration,value
1,9.664546012878418
10,9.56601333618164
20,9.665799140930176
30,10.413939476013184
40,10.402061462402344
50,10.167652130126953
60,9.528918266296387
70,9.521471977233887
80,9.67161750793457
90,9.6694974899292
100,9.438885688781738
110,9.438885688781738
120,9.438885688781738
130,9.438885688781738
140,9.438885688781738
150,9.683562278747559
160,10.314555168151855
170,10.207117080688477
180,10.167643547058105
190,10.18041706085205
200,10.201030731201172
210,10.167051315307617
220,10.165987014770508
230,10.167220115661621
240,10.168519973754883
250,10.08725357055664
260,10.480062484741211
270,10.511675834655762
280,10.524145126342773
290,10.807994842529297
300,10.536022186279297
310,10.584073066711426
320,11.332372665405273
330,11.346933364868164
340,11.349946975708008
350,11.369951248168945
360,11.431234359741211
370,11.418222427368164
380,11.492589950561523
390,11.485136032104492
400,11.169506072998047
410,11.396392822265625
420,11.123733520507812
430,11.223623275756836
440,11.396291732788086
450,11.431177139282227
460,11.402164459228516
470,11.333202362060547
480,11.507686614990234
490,11.464818954467773
500,11.328741073608398
510,11.181366920471191
520,11.502652168273926
530,11.503988265991211
540,11.150572776794434
550,11.462692260742188
560,10.873147964477539
570,10.857460021972656
580,11.295211791992188
590,11.533161163330078
600,10.159322738647461
610,10.132486343383789
620,9.39637279510498
630,9.495391845703125
640,9.404155731201172
650,10.318340301513672
660,10.173088073730469
670,9.636893272399902
680,9.770418167114258
690,9.776627540588379
700,10.335237503051758
710,11.286081314086914
720,11.39382553100586
730,11.096700668334961
740,10.605968475341797
750,10.710590362548828
760,11.32955265045166
770,11.457048416137695
780,11.283576965332031
790,11.427040100097656
800,11.403326988220215
810,11.470947265625
820,11.558671951293945
830,11.533930778503418
840,11.478165626525879
850,11.43545913696289
860,11.369796752929688
870,11.467790603637695
880,11.497407913208008
890,11.398641586303711
900,11.45091438293457
910,11.457494735717773
920,11.419471740722656
930,11.51744556427002
940,11.494346618652344
950,11.459040641784668
960,11.597804069519043
970,11.42898178100586
980,11.392850875854492
990,11.474878311157227
1000,10.0537748336792
1010,10.828779220581055
1020,10.818864822387695
1030,11.214616775512695
1040,11.472763061523438
1050,11.372928619384766
1060,11.403974533081055
1070,11.397384643554688
1080,11.389912605285645
1090,11.394707679748535
1100,11.508380889892578
1110,11.240072250366211
1120,11.376462936401367
1130,11.527251243591309
1140,10.510689735412598
1150,11.50922679901123
1160,11.503944396972656
1170,11.02773666381836
1180,11.431716918945312
1190,11.50058364868164
1200,11.384387016296387
