iteration,value,relative_error
1.0,5.085179328918457,0.042519425923845396
10.0,4.963666915893555,0.0653988107901422
20.0,4.920226097106934,0.07357821557014994
30.0,4.7275776863098145,0.10985168775940228
40.0,4.642989158630371,0.12577873119367894
50.0,4.539526462554932,0.1452595626897135
60.0,4.582442760467529,0.13717891913622118
70.0,4.3049163818359375,0.18943393300020006
80.0,4.294065475463867,0.19147703342800465
90.0,4.33273983001709,0.18419509884822258
100.0,4.720501899719238,0.1111839767050954
110.0,5.150323867797852,0.03025346115649565
120.0,5.213112831115723,0.018431024079133364
130.0,5.193840980529785,0.022059691107176576
140.0,5.116672039031982,0.03658971210092591
150.0,5.194107532501221,0.022009502447520098
160.0,5.280758857727051,0.005694058044238216
170.0,5.260805606842041,0.009451024883818288
180.0,5.272784233093262,0.007195587819005503
190.0,5.252838134765625,0.010951207914587638
200.0,5.243956565856934,0.012623504828293419
210.0,5.2717742919921875,0.007385748071514299
220.0,5.265582084655762,0.008551669241995524
230.0,5.256956100463867,0.010175842503508333
240.0,5.256664276123047,0.010230789658624189
250.0,5.2382402420043945,0.013699822631445192
260.0,5.229549407958984,0.015336206371872637
270.0,5.250068664550781,0.011472667190589097
280.0,5.2072062492370605,0.019543165272630277
290.0,5.248208045959473,0.01182300019591928
300.0,5.282075881958008,0.005446077582751296
310.0,5.279971122741699,0.005842379449877749
320.0,5.271378993988037,0.007460178123133654
330.0,5.1305999755859375,0.03396724240520852
340.0,5.032723426818848,0.052396266838853754
350.0,4.812768936157227,0.09381115869756607
360.0,4.024868488311768,0.24216371901491854
370.0,3.962991714477539,0.2538144013410772
380.0,4.976613998413086,0.06296102458800866
390.0,4.99959659576416,0.0586336667738354
400.0,4.694732189178467,0.11603611576379837
410.0,4.776702880859375,0.10060198063276689
420.0,5.28980827331543,0.0039901575380474966
430.0,5.291730880737305,0.0036281527514018556
440.0,5.22496223449707,0.01619991818921665
450.0,4.826721668243408,0.09118402028932249
460.0,5.23232364654541,0.014813849266539218
470.0,5.2855377197265625,0.004794253487749472
480.0,5.299691200256348,0.002129316464630444
490.0,5.277514457702637,0.006304941121702735
500.0,5.2802534103393555,0.00578922795342581
510.0,5.2768964767456055,0.006421299803124548
520.0,5.285516738891602,0.004798203936810089
530.0,5.286439895629883,0.004624384178142936
540.0,5.270333290100098,0.0076570720956321385
550.0,5.260822772979736,0.009447792698223238
560.0,5.258017539978027,0.009975985694214385
570.0,5.275520324707031,0.0066804133483277526
