iteration,value,relative_error
1.0,5.055685520172119,0.04807276969080791
10.0,5.00356912612915,0.05788568515738082
20.0,4.907410144805908,0.07599131146565463
30.0,4.896541118621826,0.07803782364492069
40.0,4.6176910400390625,0.13054207493145123
50.0,4.597537994384766,0.13433666082004037
60.0,4.61845588684082,0.1303980631066051
70.0,4.076630592346191,0.23241751226771015
80.0,3.810835123062134,0.2824637313006715
90.0,3.827860116958618,0.2792581214538471
100.0,3.6181793212890625,0.3187385951253883
110.0,3.445220708847046,0.3513047055456513
120.0,4.382165908813477,0.17488873869074062
130.0,4.185608863830566,0.21189816158339927
140.0,4.091978073120117,0.22952775877986872
150.0,4.230514049530029,0.2034430334155471
160.0,4.282221794128418,0.19370706192272302
170.0,3.9208643436431885,0.26174649903159697
180.0,4.999484062194824,0.05865485554606962
190.0,5.205294132232666,0.01990319483474561
200.0,5.233031749725342,0.01468052161074339
210.0,5.254504203796387,0.010637506346001361
220.0,5.264857769012451,0.00868804951752001
230.0,5.252159118652344,0.01107905881145852
240.0,5.254512786865234,0.010635890253203835
250.0,5.263844966888428,0.008878748467627982
260.0,5.270089626312256,0.007702951174495215
270.0,5.253429889678955,0.010839787294491596
280.0,5.2380690574646,0.0137320547044625
290.0,5.223277568817139,0.016517121292197567
300.0,5.2283148765563965,0.015568654385916675
310.0,5.196359634399414,0.02158545765403613
320.0,5.1504621505737305,0.03022742410586885
330.0,5.073879718780518,0.0446470120917873
340.0,4.979709148406982,0.062378243568634445
350.0,4.8242950439453125,0.09164092563635613
360.0,4.7454328536987305,0.10648976582588392
370.0,3.8411614894866943,0.27675362653234903
380.0,4.825629711151123,0.09138962320634098
390.0,3.2875051498413086,0.38100072494044274
400.0,3.2148518562316895,0.39468050155682743
410.0,3.1182591915130615,0.41286778544284286
420.0,2.8204455375671387,0.4689426590911055
430.0,2.7104036808013916,0.4896622706079097
440.0,2.712383985519409,0.48928940208634736
450.0,4.910929203033447,0.0753287134186693
460.0,4.848569393157959,0.08707034585615533
470.0,5.069939613342285,0.045388888468784555
480.0,5.154502868652344,0.029466603529967276
490.0,5.084425926208496,0.042661282958294834
500.0,5.170567512512207,0.026441816510599306
510.0,5.19684362411499,0.021494327976842347
520.0,5.200838088989258,0.020742216345460765
530.0,5.173405647277832,0.025907428492217645
540.0,5.179064750671387,0.024841884641049375
550.0,5.132950782775879,0.03352461254455301
560.0,5.1281538009643555,0.034427828852503194
570.0,5.088580131530762,0.041879094044292645
580.0,4.995111465454102,0.0594781650434755
590.0,4.927821159362793,0.07214815301020655
600.0,4.935131072998047,0.07077178064431426
610.0,4.9591875076293945,0.06624223166458396
620.0,4.590705394744873,0.1356231604698036
630.0,4.875469207763672,0.08200542124577821
640.0,4.863798141479492,0.08420294831867968
650.0,4.771502494812012,0.10158115330220076
660.0,4.714625358581543,0.11229046157380097
670.0,4.705082893371582,0.11408719763291619
680.0,4.673786163330078,0.1199800106702922
690.0,4.637828826904297,0.12675036209672436
700.0,4.67719841003418,0.11933752400034274
710.0,4.711397171020508,0.11289829203153684
720.0,4.701712608337402,0.11472178340474441
730.0,4.725503921508789,0.110242153735871
740.0,4.775112152099609,0.10090149649790822
750.0,4.871057510375977,0.08283609294370615
760.0,4.93016242980957,0.07170731880821496
770.0,4.966179847717285,0.0649256547322001
780.0,4.980619430541992,0.06220684794916358
790.0,4.995087146759033,0.05948274397306849
800.0,5.005101203918457,0.05759721259302258
810.0,5.006228923797607,0.05738487595601441
820.0,4.978395938873291,0.06262550576665579
830.0,4.978300094604492,0.06264355213622816
840.0,4.990079402923584,0.06042564433749124
850.0,4.989345550537109,0.06056382027167964
860.0,5.006596088409424,0.05731574309745361
870.0,5.048551559448242,0.04941601215435092
880.0,5.047487735748291,0.04961631787831085
890.0,5.044560432434082,0.050167495305200135
900.0,4.984102725982666,0.06155098362216794
910.0,4.918788909912109,0.07384882133080221
920.0,4.85966682434082,0.08498082765188847
930.0,4.822380065917969,0.09200149389607065
940.0,4.666112899780273,0.12142479763127971
950.0,4.371336936950684,0.1769277091036182
960.0,3.711397171020508,0.30118674994906647
970.0,4.538881301879883,0.14538103899832747
980.0,4.8491950035095215,0.08695255064780238
