iteration,value
1,5.316732406616211
10,8.544696807861328
20,8.420858383178711
30,8.201547622680664
40,8.201547622680664
50,8.201547622680664
60,7.878872871398926
70,8.670633316040039
80,8.670633316040039
90,9.027032852172852
100,9.027032852172852
110,8.723316192626953
120,8.544696807861328
130,8.544696807861328
140,8.420858383178711
150,8.420858383178711
160,8.723316192626953
170,8.723316192626953
180,8.723316192626953
190,8.544696807861328
200,8.420858383178711
210,8.420858383178711
220,9.80351448059082
230,10.105371475219727
240,9.798686027526855
250,9.027032852172852
260,9.027032852172852
270,9.027032852172852
280,9.027032852172852
290,9.025721549987793
300,8.723316192626953
310,8.723316192626953
320,8.723312377929688
330,8.72327709197998
340,8.722729682922363
350,8.722588539123535
360,8.723661422729492
370,8.723369598388672
380,8.722846031188965
390,9.007800102233887
400,9.803114891052246
410,10.0751953125
420,10.050326347351074
430,9.998565673828125
440,9.914924621582031
450,9.301905632019043
460,9.053906440734863
470,10.101826667785645
480,10.122476577758789
490,9.982269287109375
500,9.65825080871582
510,8.894153594970703
520,8.942452430725098
530,8.443002700805664
540,8.191183090209961
550,8.070027351379395
560,9.01431941986084
570,8.999482154846191
580,8.983917236328125
590,8.972108840942383
600,8.986865997314453
610,9.001397132873535
620,9.724489212036133
630,10.043191909790039
640,10.175457000732422
650,10.182724952697754
660,10.143171310424805
670,10.15833568572998
680,10.197690963745117
690,10.146623611450195
700,9.929588317871094
710,9.893020629882812
720,10.001773834228516
730,10.036835670471191
740,9.943326950073242
750,9.950935363769531
760,10.061300277709961
770,10.011064529418945
780,9.663961410522461
790,9.833041191101074
800,10.016962051391602
810,10.06157112121582
820,10.021194458007812
830,9.713800430297852
840,9.986429214477539
850,10.08648681640625
860,10.126450538635254
870,10.08201789855957
880,10.089950561523438
890,8.883386611938477
900,8.976621627807617
910,9.238609313964844
920,9.015802383422852
930,9.011995315551758
940,9.014171600341797
950,9.066186904907227
960,9.080373764038086
970,9.091794967651367
980,9.078774452209473
990,9.111422538757324
1000,9.114763259887695
1010,9.280824661254883
1020,9.373319625854492
1030,9.336664199829102
1040,9.339136123657227
1050,9.145893096923828
1060,8.948212623596191
1070,8.959850311279297
1080,9.247827529907227
1090,9.552192687988281
1100,9.68525505065918
