iteration,value
1,0.232363760471344
10,0.2306763231754303
20,0.22685931622982025
30,0.21910014748573303
40,0.20924949645996094
50,0.2051958590745926
60,0.19874140620231628
70,0.18899023532867432
80,0.16334164142608643
90,0.16093331575393677
100,0.1562943011522293
110,0.15375685691833496
120,0.15132345259189606
130,0.15129773318767548
140,0.14880383014678955
150,0.14880141615867615
160,0.1487981677055359
170,0.14625921845436096
180,0.1460200846195221
190,0.14350387454032898
200,0.14350387454032898
210,0.14350219070911407
220,0.18879540264606476
230,0.18887975811958313
240,0.20658648014068604
250,0.20586064457893372
260,0.20688989758491516
270,0.20644691586494446
280,0.20611797273159027
290,0.20472703874111176
300,0.19940227270126343
310,0.21272774040699005
320,0.23162880539894104
330,0.2313021719455719
340,0.2320019155740738
350,0.23118171095848083
360,0.23209929466247559
370,0.23226004838943481
380,0.2319776713848114
390,0.23182806372642517
400,0.23212501406669617
410,0.23236161470413208
420,0.23222616314888
430,0.2319418489933014
440,0.23169836401939392
450,0.2317831963300705
460,0.23215362429618835
470,0.2317611277103424
480,0.2315443754196167
490,0.23159819841384888
500,0.23107518255710602
510,0.23111233115196228
520,0.23109285533428192
530,0.23105593025684357
540,0.23195597529411316
550,0.23243510723114014
560,0.23162171244621277
570,0.2298707365989685
580,0.23148800432682037
590,0.23165766894817352
600,0.230682373046875
610,0.2318113148212433
620,0.23174908757209778
630,0.23200002312660217
640,0.2321043610572815
650,0.23177844285964966
660,0.23177370429039001
670,0.2319294661283493
680,0.23120859265327454
690,0.2316836416721344
700,0.23197442293167114
710,0.23157069087028503
720,0.23163047432899475
730,0.23180317878723145
740,0.23161664605140686
750,0.23209500312805176
760,0.23172417283058167
770,0.23223714530467987
780,0.23179030418395996
790,0.2316019982099533
800,0.23130196332931519
810,0.23203280568122864
820,0.2302655577659607
830,0.23101890087127686
840,0.23093734681606293
850,0.231216698884964
860,0.2311231791973114
870,0.23147490620613098
880,0.23085562884807587
890,0.23060886561870575
900,0.2305368185043335
910,0.23086953163146973
920,0.23053763806819916
930,0.23056283593177795
940,0.23069679737091064
950,0.22991031408309937
960,0.23047173023223877
970,0.23111070692539215
980,0.23127689957618713
990,0.2307738959789276
1000,0.2315690815448761
1010,0.23194557428359985
1020,0.23125103116035461
1030,0.2317718267440796
1040,0.23185084760189056
1050,0.2317991852760315
1060,0.23056522011756897
1070,0.23040904104709625
1080,0.23022952675819397
1090,0.23036743700504303
1100,0.23089823126792908
1110,0.23059290647506714
1120,0.2322557270526886
1130,0.23167458176612854
1140,0.23194988071918488
1150,0.23169246315956116
1160,0.2319221794605255
1170,0.23172101378440857
1180,0.23172616958618164
1190,0.230728417634964
1200,0.2308901846408844
1210,0.23081561923027039
1220,0.23130854964256287
1230,0.23194503784179688
1240,0.23169802129268646
1250,0.23171383142471313
1260,0.23195283114910126
1270,0.23114830255508423
1280,0.23107987642288208
1290,0.23113930225372314
1300,0.23080883920192719
1310,0.23114241659641266
1320,0.2307065725326538
1330,0.2302989959716797
1340,0.23007473349571228
1350,0.22979474067687988
1360,0.23138293623924255
1370,0.23026901483535767
1380,0.2302667200565338
1390,0.23072579503059387
1400,0.23135192692279816
1410,0.2312982678413391
1420,0.23187032341957092
1430,0.23129163682460785
1440,0.2311093807220459
1450,0.2315288484096527
1460,0.23059087991714478
1470,0.23095332086086273
1480,0.23023641109466553
1490,0.2313314974308014
1500,0.2310848981142044
1510,0.23029235005378723
1520,0.23023900389671326
1530,0.23202967643737793
1540,0.23212268948554993
1550,0.2303544282913208
1560,0.23022210597991943
1570,0.23051214218139648
1580,0.22984635829925537
1590,0.23046621680259705
1600,0.23128314316272736
1610,0.2315898835659027
1620,0.2319147288799286
1630,0.23154789209365845
1640,0.23143436014652252
1650,0.23082885146141052
1660,0.23096022009849548
1670,0.23167136311531067
1680,0.23157468438148499
1690,0.23176655173301697
1700,0.23128151893615723
1710,0.2304660677909851
1720,0.23050078749656677
1730,0.23118169605731964
1740,0.2280956506729126
1750,0.23106420040130615
1760,0.23010894656181335
1770,0.23065988719463348
1780,0.23127682507038116
1790,0.2298746109008789
1800,0.23075106739997864
1810,0.2301313579082489
1820,0.23093385994434357
1830,0.2307763397693634
1840,0.23033642768859863
1850,0.23138855397701263
1860,0.23187261819839478
1870,0.2321942150592804
1880,0.2324236035346985
1890,0.23237477242946625
1900,0.2320622056722641
1910,0.23086422681808472
1920,0.23131431639194489
1930,0.23171739280223846
1940,0.23188957571983337
1950,0.2318612039089203
1960,0.23119601607322693
1970,0.23066198825836182
1980,0.23043771088123322
1990,0.23032107949256897
2000,0.23014384508132935
2010,0.23112307488918304
2020,0.23104122281074524
2030,0.23170147836208344
2040,0.23127979040145874
2050,0.2302185595035553
2060,0.2310585081577301
2070,0.23070882260799408
2080,0.2302847057580948
2090,0.23118138313293457
2100,0.22979286313056946
2110,0.22969397902488708
2120,0.23064139485359192
2130,0.2301090955734253
2140,0.2304644137620926
2150,0.2297813594341278
2160,0.23070183396339417
2170,0.2295907884836197
2180,0.23099276423454285
2190,0.23039959371089935
2200,0.2315341830253601
2210,0.2313331961631775
2220,0.2312387228012085
2230,0.23178842663764954
2240,0.23162969946861267
2250,0.23144611716270447
2260,0.23117001354694366
2270,0.23195099830627441
2280,0.2322559505701065
2290,0.23039914667606354
2300,0.23098574578762054
2310,0.23103803396224976
2320,0.23178619146347046
2330,0.2317630499601364
2340,0.2307075560092926
2350,0.23165418207645416
2360,0.23136833310127258
2370,0.23162320256233215
2380,0.23107749223709106
2390,0.23071911931037903
2400,0.23122861981391907
2410,0.23144051432609558
2420,0.23141735792160034
2430,0.23027408123016357
2440,0.22950872778892517
2450,0.23022982478141785
2460,0.23063550889492035
2470,0.23042817413806915
2480,0.2310706377029419
2490,0.23035576939582825
2500,0.23050092160701752
2510,0.23063170909881592
2520,0.2312723845243454
2530,0.23124480247497559
2540,0.23013991117477417
2550,0.22887316346168518
2560,0.22830447554588318
2570,0.22917552292346954
2580,0.23045353591442108
2590,0.22976073622703552
2600,0.22928538918495178
2610,0.22931355237960815
2620,0.22988298535346985
2630,0.22912710905075073
2640,0.2298736721277237
2650,0.23035591840744019
2660,0.2306690216064453
2670,0.22981661558151245
2680,0.23009321093559265
2690,0.23038145899772644
2700,0.2299477756023407
2710,0.23057705163955688
2720,0.2305467128753662
2730,0.22980603575706482
2740,0.23091481626033783
2750,0.23057158291339874
2760,0.23027609288692474
2770,0.2309766411781311
2780,0.23132015764713287
2790,0.23161357641220093
2800,0.23171968758106232
2810,0.23196426033973694
2820,0.2318398803472519
2830,0.23219598829746246
2840,0.23167741298675537
2850,0.2318210005760193
2860,0.23105207085609436
2870,0.23210927844047546
2880,0.2321167290210724
2890,0.23200756311416626
2900,0.23219481110572815
2910,0.23200145363807678
2920,0.23197704553604126
2930,0.23120346665382385
2940,0.23095795512199402
2950,0.23034293949604034
2960,0.2311587929725647
2970,0.23097825050354004
2980,0.2316531389951706
2990,0.23093166947364807
3000,0.23087221384048462
