iteration,value
1.0,3.152961254119873
10.0,3.5493292808532715
20.0,4.164011001586914
30.0,4.051331996917725
40.0,3.887234687805176
50.0,3.7529447078704834
60.0,3.6814818382263184
70.0,3.603524923324585
80.0,3.604125499725342
90.0,3.515587329864502
100.0,3.309835433959961
110.0,3.278137445449829
120.0,3.313577175140381
130.0,3.490299701690674
140.0,3.937053680419922
150.0,5.24585485458374
160.0,5.258827209472656
170.0,5.171647071838379
180.0,5.130301475524902
190.0,5.239915370941162
200.0,5.248621463775635
210.0,5.259994983673096
220.0,5.2447099685668945
230.0,5.23490047454834
240.0,5.227665901184082
250.0,5.16831111907959
260.0,5.149564743041992
270.0,5.229076385498047
280.0,5.186723709106445
290.0,5.163861274719238
300.0,5.115748405456543
310.0,5.174973487854004
320.0,5.194796562194824
330.0,5.187460422515869
340.0,5.062646389007568
350.0,5.05079460144043
360.0,5.11918830871582
370.0,5.075655937194824
380.0,4.815911769866943
390.0,4.827634334564209
400.0,3.545217990875244
410.0,3.3741376399993896
420.0,3.2966184616088867
430.0,4.872828006744385
440.0,4.861199855804443
450.0,5.122435569763184
460.0,5.193137168884277
470.0,5.269735813140869
480.0,5.208491325378418
490.0,5.0422797203063965
500.0,5.255176544189453
510.0,5.249268054962158
520.0,5.213892936706543
530.0,5.165146827697754
540.0,5.083681106567383
550.0,4.980504989624023
560.0,5.1031622886657715
570.0,5.194192886352539
580.0,5.198368072509766
590.0,5.183700084686279
600.0,5.114354610443115
610.0,5.129966735839844
620.0,5.1711931228637695
630.0,5.155210971832275
640.0,5.151481628417969
650.0,5.149831771850586
660.0,5.098333835601807
670.0,5.060362815856934
680.0,5.062495708465576
690.0,5.090895652770996
700.0,5.102165222167969
710.0,5.100340843200684
720.0,5.1037139892578125
730.0,5.062681198120117
740.0,5.135399341583252
750.0,5.144745349884033
760.0,5.089138031005859
770.0,4.922672271728516
780.0,5.000063896179199
790.0,4.945201873779297
800.0,4.732067108154297
810.0,4.915732383728027
820.0,4.936983585357666
830.0,4.972524642944336
840.0,5.138016700744629
850.0,5.14506721496582
860.0,5.1673502922058105
870.0,5.1358184814453125
880.0,5.0901994705200195
890.0,5.0008392333984375
900.0,4.2099504470825195
910.0,4.834184646606445
920.0,5.00792932510376
930.0,4.893312454223633
940.0,4.953500747680664
950.0,4.939970016479492
960.0,4.8846755027771
970.0,4.800848960876465
980.0,4.893499851226807
990.0,4.776516914367676
1000.0,4.8031511306762695
1010.0,5.017446517944336
1020.0,4.941292762756348
1030.0,4.721177577972412
1040.0,4.84937858581543
1050.0,4.750761985778809
1060.0,4.770477294921875
1070.0,4.867617130279541
1080.0,4.859472751617432
1090.0,5.018945693969727
1100.0,5.06673526763916
1110.0,5.0795440673828125
1120.0,5.110857963562012
1130.0,5.133565902709961
1140.0,5.147711277008057
1150.0,5.179125785827637
1160.0,5.188760757446289
1170.0,5.173525333404541
1180.0,5.147271156311035
1190.0,5.117823123931885
1200.0,5.108857154846191
1210.0,5.067918300628662
1220.0,4.946569442749023
1230.0,5.010849952697754
1240.0,5.011966705322266
1250.0,5.028458595275879
1260.0,5.021609783172607
1270.0,5.006102561950684
1280.0,5.006811618804932
1290.0,4.885471820831299
1300.0,4.822624206542969
1310.0,4.810138702392578
1320.0,4.825453758239746
1330.0,4.777441501617432
1340.0,4.868895530700684
1350.0,4.849350452423096
1360.0,4.8635711669921875
1370.0,4.96543025970459
1380.0,4.88701057434082
1390.0,4.805483818054199
1400.0,4.820669174194336
1410.0,4.8412652015686035
1420.0,4.717092990875244
1430.0,4.656807899475098
1440.0,4.696677207946777
1450.0,4.8202948570251465
1460.0,4.88856315612793
1470.0,4.869227409362793
1480.0,4.819882392883301
1490.0,4.9189324378967285
1500.0,5.006209850311279
1510.0,4.961599349975586
1520.0,4.965439796447754
1530.0,4.965473175048828
1540.0,5.017077445983887
1550.0,5.023397445678711
1560.0,5.040635108947754
1570.0,5.029123306274414
1580.0,4.993398189544678
1590.0,4.887126922607422
1600.0,4.8395795822143555
1610.0,4.87101411819458
1620.0,4.912071228027344
1630.0,5.002432823181152
1640.0,4.974027156829834
1650.0,4.970617771148682
1660.0,4.999095916748047
1670.0,4.995672225952148
1680.0,4.970273971557617
1690.0,4.945922374725342
1700.0,4.931686878204346
1710.0,4.972914695739746
1720.0,4.988263130187988
1730.0,4.960004806518555
1740.0,4.943665027618408
1750.0,4.932040214538574
1760.0,4.926045894622803
1770.0,4.926652908325195
1780.0,4.964786052703857
1790.0,4.987405776977539
1800.0,5.044790267944336
1810.0,5.015328407287598
1820.0,4.987900257110596
1830.0,4.966189384460449
1840.0,4.9740986824035645
1850.0,4.942712306976318
1860.0,4.9218926429748535
1870.0,4.911314010620117
1880.0,4.855805397033691
1890.0,4.827332973480225
1900.0,4.925723075866699
1910.0,4.9169135093688965
1920.0,4.926172256469727
1930.0,4.973382472991943
1940.0,4.920528411865234
1950.0,4.860700607299805
1960.0,4.85284423828125
1970.0,4.913089275360107
1980.0,4.904619216918945
1990.0,4.822246551513672
2000.0,4.834152698516846
2010.0,4.877329349517822
2020.0,4.858598709106445
2030.0,4.808007717132568
2040.0,4.887185096740723
2050.0,4.960126876831055
2060.0,4.968099594116211
2070.0,5.009058952331543
2080.0,5.056602954864502
2090.0,5.051298141479492
2100.0,5.024919033050537
2110.0,4.994888782501221
2120.0,4.976683139801025
2130.0,4.945324420928955
2140.0,4.962006092071533
2150.0,4.9507269859313965
2160.0,4.952258110046387
2170.0,4.970241069793701
2180.0,4.962867736816406
2190.0,4.946041107177734
2200.0,4.934152603149414
2210.0,4.955868244171143
2220.0,4.943351745605469
2230.0,4.899838447570801
2240.0,4.886197090148926
2250.0,4.823274612426758
2260.0,4.744132995605469
2270.0,4.686971664428711
2280.0,4.775494575500488
2290.0,4.880386829376221
2300.0,4.904086112976074
2310.0,4.8666815757751465
2320.0,4.871128559112549
2330.0,4.862233638763428
2340.0,4.853316307067871
2350.0,4.846717834472656
2360.0,4.858395099639893
2370.0,4.846567153930664
2380.0,4.907313346862793
2390.0,4.852583408355713
2400.0,4.809719085693359
2410.0,4.877516746520996
2420.0,4.824872970581055
2430.0,4.744329452514648
2440.0,4.751463890075684
2450.0,4.759964942932129
2460.0,4.863813877105713
2470.0,4.907746315002441
2480.0,4.932070732116699
2490.0,4.942261695861816
2500.0,4.905000686645508
2510.0,4.906998634338379
2520.0,4.900685787200928
2530.0,4.8969950675964355
2540.0,4.905148983001709
2550.0,4.9360246658325195
2560.0,4.9698004722595215
2570.0,4.975852966308594
2580.0,4.952250957489014
2590.0,4.942209243774414
2600.0,4.939481735229492
2610.0,4.952108383178711
2620.0,4.9738569259643555
2630.0,5.016320705413818
2640.0,5.023512840270996
2650.0,5.033021926879883
2660.0,5.015406608581543
2670.0,4.98706579208374
2680.0,4.957460403442383
2690.0,4.926414489746094
2700.0,4.915215492248535
2710.0,4.8813629150390625
2720.0,4.877803802490234
2730.0,4.897848129272461
2740.0,4.885538578033447
2750.0,4.862948894500732
2760.0,4.863832473754883
2770.0,4.8704938888549805
2780.0,4.865494251251221
2790.0,4.838155746459961
2800.0,4.825680255889893
2810.0,4.8272600173950195
2820.0,4.810473442077637
2830.0,4.7725019454956055
2840.0,4.854625701904297
2850.0,4.918327331542969
2860.0,4.928534984588623
2870.0,4.942406177520752
2880.0,4.932653427124023
2890.0,4.925869941711426
2900.0,4.898547649383545
2910.0,4.9003777503967285
2920.0,4.9401469230651855
2930.0,4.953830718994141
2940.0,4.933555603027344
2950.0,4.895283222198486
2960.0,4.897281169891357
2970.0,4.916016578674316
2980.0,4.95248556137085
2990.0,4.965676307678223
3000.0,5.005173683166504
