iteration,value
1,0.14246821403503418
10,0.14038324356079102
20,0.1374397724866867
30,0.1349743902683258
40,0.12814831733703613
50,0.1271813064813614
60,0.13066022098064423
70,0.12420699745416641
80,0.0983322411775589
90,0.11486499011516571
100,0.09684698283672333
110,0.11638174951076508
120,0.11347775161266327
130,0.11347775161266327
140,0.11219613254070282
150,0.11220626533031464
160,0.11220650374889374
170,0.11231759935617447
180,0.11098812520503998
190,0.11106893420219421
200,0.11203726381063461
210,0.11257154494524002
220,0.13396304845809937
230,0.14539095759391785
240,0.1216358169913292
250,0.11390827596187592
260,0.13163495063781738
270,0.14853906631469727
280,0.1489315629005432
290,0.1438480019569397
300,0.1456233263015747
310,0.13215751945972443
320,0.14276278018951416
330,0.12814822793006897
340,0.146181121468544
350,0.13444054126739502
360,0.13124367594718933
370,0.12983134388923645
380,0.12922847270965576
390,0.12814831733703613
400,0.14655442535877228
410,0.14598670601844788
420,0.1485346108675003
430,0.14938384294509888
440,0.14819365739822388
450,0.14833641052246094
460,0.14598461985588074
470,0.1459711343050003
480,0.11347775161266327
490,0.11347775161266327
500,0.11220650374889374
510,0.11220650374889374
520,0.14540360867977142
530,0.13608427345752716
540,0.13557177782058716
550,0.1328476518392563
560,0.13175076246261597
570,0.13875514268875122
580,0.13696205615997314
590,0.13791713118553162
600,0.13397085666656494
610,0.13511499762535095
620,0.12859869003295898
630,0.13080060482025146
640,0.1312674731016159
650,0.1307591199874878
660,0.13006794452667236
670,0.1492077112197876
680,0.1290377825498581
690,0.11348306387662888
700,0.13094297051429749
710,0.12030278146266937
720,0.14788654446601868
730,0.11809505522251129
740,0.11581533402204514
750,0.11463426053524017
760,0.11348234117031097
770,0.11350896209478378
780,0.11313065141439438
790,0.1123477965593338
800,0.1498827487230301
810,0.14812394976615906
820,0.10647841542959213
830,0.10587149113416672
840,0.14089062809944153
850,0.13329917192459106
860,0.10881330817937851
870,0.12320912629365921
880,0.1386488974094391
890,0.14102210104465485
900,0.13453266024589539
910,0.14757893979549408
920,0.148470938205719
930,0.14867985248565674
940,0.14928680658340454
950,0.14802774786949158
960,0.14644508063793182
970,0.1225312352180481
980,0.14581266045570374
990,0.13713538646697998
1000,0.14476612210273743
1010,0.12150239944458008
1020,0.120265893638134
1030,0.1432323306798935
1040,0.1180950328707695
1050,0.1489233374595642
1060,0.14497336745262146
1070,0.11581780016422272
1080,0.14747220277786255
1090,0.14411073923110962
1100,0.1487967073917389
1110,0.1492854654788971
1120,0.14741352200508118
1130,0.143342524766922
1140,0.1476830244064331
1150,0.14727048575878143
1160,0.14368665218353271
1170,0.14588770270347595
1180,0.14683715999126434
1190,0.14753440022468567
1200,0.14776268601417542
1210,0.1481752097606659
1220,0.1469462513923645
1230,0.14846061170101166
1240,0.1458292156457901
1250,0.1434757113456726
1260,0.1407538652420044
1270,0.13495051860809326
1280,0.1471419781446457
1290,0.14474192261695862
1300,0.12482956051826477
1310,0.12464961409568787
1320,0.12134409695863724
1330,0.13666121661663055
1340,0.12037153542041779
1350,0.14350005984306335
