iteration,value,relative_error
1.0,5.058311462402344,0.047578335077698396
10.0,4.943940162658691,0.06911313073645425
20.0,4.865666389465332,0.08385117878641836
30.0,4.854022979736328,0.08604349844919447
40.0,4.771978855133057,0.1014914601519381
50.0,4.525267601013184,0.1479443417410688
60.0,4.435898780822754,0.1647714590806338
70.0,4.348298072814941,0.1812656613039086
80.0,4.322804927825928,0.18606572626135798
90.0,3.375638961791992,0.364406145397855
100.0,3.9482431411743164,0.2565913874648246
110.0,4.102426528930664,0.2275604351476814
120.0,4.122467994689941,0.2237868584654601
130.0,3.932370662689209,0.2595799919621147
140.0,3.974266767501831,0.2516914389941949
150.0,3.9535303115844727,0.2555958743015491
160.0,3.8556854724884033,0.27401892817013684
170.0,3.75234317779541,0.2934770894755394
180.0,4.618178844451904,0.13045022699079187
190.0,5.235993385314941,0.014122879812664007
200.0,5.258912086486816,0.009807552911538982
210.0,5.253991603851318,0.010734022999186892
220.0,5.259525299072266,0.009692092059449127
230.0,5.258606910705566,0.009865013988784322
240.0,5.262230396270752,0.009182753479429108
250.0,5.261321067810059,0.009353969533033581
260.0,5.2523298263549805,0.011046916521374408
270.0,5.238379001617432,0.013673695797885202
280.0,5.222685813903809,0.01662854191229361
290.0,5.198534965515137,0.02117586791279669
300.0,5.222118377685547,0.016735383602796663
310.0,5.213222026824951,0.018410463787431514
320.0,5.060820579528809,0.04710589728322187
330.0,5.08107852935791,0.04329155914932965
340.0,5.102008819580078,0.0393506270796313
350.0,5.045662879943848,0.04995991716365134
360.0,4.225888252258301,0.20431401765048
370.0,5.048303604125977,0.04946269927961276
380.0,5.12927770614624,0.03421621047896059
390.0,5.109267711639404,0.03798386148759097
400.0,4.896819114685059,0.0779854801948675
410.0,4.941250801086426,0.06961950647967881
420.0,5.006865501403809,0.05726501574019796
430.0,5.149894714355469,0.030334265796371905
440.0,5.163125038146973,0.02784314853192003
450.0,5.2117791175842285,0.018682146943282137
460.0,5.2375807762146,0.013823992428055043
470.0,5.205306529998779,0.019900860478482517
480.0,5.160405158996582,0.028355270382869124
490.0,5.097715377807617,0.040159032610126676
500.0,5.0343780517578125,0.052084720060664176
510.0,4.890396595001221,0.07919476652208232
520.0,5.132627487182617,0.03358548537325979
530.0,5.152444362640381,0.02985419645257373
540.0,5.187269687652588,0.023296989709548493
550.0,5.146388053894043,0.03099452948709414
560.0,5.124185562133789,0.035175002422559005
570.0,5.110955238342285,0.037666119687010884
580.0,5.13317346572876,0.03348268391475055
590.0,5.096914291381836,0.04030986793789569
600.0,5.055971622467041,0.0480188999308904
610.0,5.047116756439209,0.04968616900033722
620.0,5.089244842529297,0.041753936635417634
630.0,5.108210563659668,0.03818291025048615
640.0,5.149324417114258,0.030441646184474137
650.0,5.140754699707031,0.03205522505986984
660.0,5.133298397064209,0.03345916078625324
670.0,5.123884201049805,0.03523174523633878
680.0,5.12126350402832,0.03572519223718314
690.0,5.118213653564453,0.03629944387790375
700.0,5.073423385620117,0.044732934358855725
710.0,5.0223798751831055,0.05434383822573799
720.0,4.791342735290527,0.0978454650177881
730.0,4.7626752853393555,0.10324321496152221
740.0,4.685401439666748,0.11779298820057464
750.0,4.635848045349121,0.1271233204012199
760.0,3.3213939666748047,0.3746198518782141
770.0,4.5838727951049805,0.13690966011956685
780.0,4.148863792419434,0.21881683441547098
790.0,2.73319411277771,0.48537109531581435
800.0,2.611617088317871,0.5082626457695592
810.0,4.886966705322266,0.07984057516056003
820.0,3.81278657913208,0.2820962946465675
830.0,4.310662746429443,0.18835195887225695
840.0,4.964306354522705,0.06527841187672657
850.0,5.050530910491943,0.04904332319865498
860.0,5.098059177398682,0.04009429911529247
870.0,5.099452018737793,0.03983204316742741
880.0,5.070176601409912,0.04534426635098623
890.0,5.04891300201416,0.04934795669098847
900.0,5.053290367126465,0.048523749364250635
910.0,5.0547051429748535,0.048257363401458565
920.0,5.032212734222412,0.0524924243603065
930.0,5.028286933898926,0.05323160724930788
940.0,5.01046085357666,0.056588052423901296
950.0,4.972963333129883,0.06364840272455605
960.0,4.9923295974731445,0.060001958675740055
970.0,5.013026714324951,0.056104930460374465
980.0,5.011155128479004,0.05645732847316815
990.0,4.971963882446289,0.06383658775253453
1000.0,4.849347114562988,0.0869239098921129
1010.0,4.581009387969971,0.1374488066334079
1020.0,4.815603256225586,0.09327748894264998
1030.0,4.8706769943237305,0.08290773972439644
1040.0,4.894187927246094,0.07848090242024218
1050.0,4.9441375732421875,0.06907596060211117
1060.0,4.9481706619262695,0.06831657655314073
1070.0,4.938573837280273,0.07012354786664028
1080.0,4.960252285003662,0.06604174637475764
1090.0,4.9281415939331055,0.07208781887909894
1100.0,4.912952423095703,0.07494776443311935
1110.0,4.8752546310424805,0.08204582356571634
1120.0,4.846095085144043,0.08753622949650856
1130.0,4.811193466186523,0.09410780150884514
1140.0,4.805416107177734,0.09519561152744598
1150.0,4.808586120605469,0.09459873458756
1160.0,4.754067420959473,0.10486397647157358
1170.0,4.72174072265625,0.1109507206446526
1180.0,4.7718825340271,0.10150959630444367
1190.0,4.800848960876465,0.09605555246159576
1200.0,4.721722602844238,0.11095413239611404
1210.0,4.602798938751221,0.13334608571809062
1220.0,4.513253211975098,0.15020651252587128
1230.0,4.474795341491699,0.15744768565398243
1240.0,4.43424654006958,0.16508255694415738
1250.0,4.476473808288574,0.15713164972913307
1260.0,4.543863296508789,0.1444429869122973
1270.0,4.593433380126953,0.13510951230899018
1280.0,4.623743057250977,0.1294025499433296
1290.0,4.64462423324585,0.1254708655157504
1300.0,4.712376117706299,0.11271396766968576
1310.0,4.785446643829346,0.09895563098675471
1320.0,4.803545951843262,0.09554774019144008
1330.0,4.776097297668457,0.10071600495792561
1340.0,4.753937721252441,0.10488839742940285
1350.0,4.684645652770996,0.11793529414969005
1360.0,4.703302383422852,0.11442244710546948
1370.0,4.743130683898926,0.10692323782735345
