iteration,value
1,0.1412157267332077
10,0.13882771134376526
20,0.1360064297914505
30,0.13438764214515686
40,0.12851522862911224
50,0.12869055569171906
60,0.12089995294809341
70,0.12033366411924362
80,0.11774566769599915
90,0.11664199829101562
100,0.11550670862197876
110,0.11436577141284943
120,0.11477002501487732
130,0.1117977425456047
140,0.11185882240533829
150,0.11066101491451263
160,0.11238497495651245
170,0.11066101491451263
180,0.10944615304470062
190,0.10944615304470062
200,0.10820477455854416
210,0.10820477455854416
220,0.10820477455854416
230,0.10690925270318985
240,0.10558870434761047
250,0.10564808547496796
260,0.10427750647068024
270,0.12709632515907288
280,0.13018138706684113
290,0.14728745818138123
300,0.1462538242340088
310,0.14277629554271698
320,0.14633089303970337
330,0.1466219127178192
340,0.1433696746826172
350,0.13132919371128082
360,0.13021904230117798
370,0.14671891927719116
380,0.1481742411851883
390,0.14625579118728638
400,0.14654670655727386
410,0.14766676723957062
420,0.14784541726112366
430,0.1469440758228302
440,0.14824500679969788
450,0.14834892749786377
460,0.1474687159061432
470,0.14731881022453308
480,0.14763832092285156
490,0.14665073156356812
500,0.14599764347076416
510,0.1440773606300354
520,0.13406440615653992
530,0.13375124335289001
540,0.13264000415802002
550,0.13062268495559692
560,0.12943319976329803
570,0.13465727865695953
580,0.12460927665233612
590,0.12237533181905746
600,0.12095435708761215
610,0.13334257900714874
620,0.1309196949005127
630,0.13352635502815247
640,0.1291220784187317
650,0.1264258325099945
660,0.12653186917304993
670,0.1242864578962326
680,0.12254989892244339
690,0.1232207641005516
700,0.11847448348999023
710,0.14530213177204132
720,0.11891254782676697
730,0.14686311781406403
740,0.14663586020469666
750,0.14637765288352966
760,0.1462288796901703
770,0.1485605090856552
780,0.1467970609664917
790,0.1476457417011261
800,0.13454924523830414
810,0.1431216597557068
820,0.14655807614326477
830,0.14576992392539978
840,0.14682333171367645
850,0.14553287625312805
860,0.12619006633758545
870,0.1351848542690277
880,0.14200463891029358
890,0.1474309116601944
900,0.14292548596858978
910,0.14829976856708527
920,0.14718052744865417
930,0.1275903880596161
940,0.1273697018623352
950,0.12392418831586838
960,0.12292028963565826
970,0.12292028963565826
980,0.12199770659208298
990,0.12089995294809341
1000,0.12097878754138947
1010,0.1203000545501709
1020,0.12007913738489151
1030,0.1166125237941742
1040,0.11710895597934723
1050,0.11550697684288025
1060,0.14672884345054626
1070,0.11720949411392212
1080,0.142971932888031
1090,0.1479194462299347
1100,0.147101491689682
1110,0.14398488402366638
1120,0.1447230577468872
1130,0.14704488217830658
1140,0.14658114314079285
1150,0.14723612368106842
1160,0.13855239748954773
1170,0.09729591012001038
1180,0.0918167307972908
1190,0.09012073278427124
1200,0.08811084181070328
1210,0.14695079624652863
1220,0.14289680123329163
1230,0.14076641201972961
1240,0.1242809146642685
1250,0.12292851507663727
1260,0.12199770659208298
1270,0.12090200930833817
1280,0.12092278897762299
1290,0.11996044218540192
1300,0.12020978331565857
1310,0.11930471658706665
1320,0.11708337068557739
1330,0.12309911847114563
1340,0.14584824442863464
1350,0.14698192477226257
1360,0.1447095274925232
1370,0.14070773124694824
1380,0.1260625422000885
1390,0.1489216834306717
1400,0.14641660451889038
1410,0.1431884467601776
1420,0.14150649309158325
1430,0.13010361790657043
1440,0.09678526222705841
1450,0.13970699906349182
1460,0.13007941842079163
1470,0.12662667036056519
1480,0.1449289619922638
1490,0.14699256420135498
1500,0.12863239645957947
1510,0.12521497905254364
1520,0.12435483932495117
1530,0.12467198073863983
1540,0.14815035462379456
1550,0.12464803457260132
1560,0.14840461313724518
1570,0.1395111382007599
1580,0.12241765856742859
1590,0.1246522068977356
1600,0.1476859152317047
1610,0.14635728299617767
1620,0.14693114161491394
1630,0.1445092111825943
1640,0.14721935987472534
1650,0.1445941925048828
1660,0.1463530957698822
1670,0.14571505784988403
1680,0.12731917202472687
1690,0.1255117952823639
1700,0.14182905852794647
1710,0.14684224128723145
1720,0.14722220599651337
1730,0.14672891795635223
1740,0.1468881219625473
1750,0.14601126313209534
1760,0.14594179391860962
1770,0.14474382996559143
1780,0.14499539136886597
1790,0.14704221487045288
1800,0.14666657149791718
1810,0.14771616458892822
