iteration,value,relative_error
1.0,5.072775840759277,0.044854859582135684
10.0,5.082919120788574,0.0429449970271937
20.0,5.151559829711914,0.03002074379365202
30.0,4.717281818389893,0.11179028085296693
40.0,4.488590240478516,0.1548502653966267
50.0,4.386383056640625,0.17409469842955658
60.0,4.427311897277832,0.16638827014162455
70.0,4.389315605163574,0.17354253339040213
80.0,4.009178161621094,0.24511802643172778
90.0,3.9451181888580322,0.25717977991752355
100.0,5.0991315841674805,0.039892377298535016
110.0,5.119771480560303,0.03600612303515293
120.0,5.24973201751709,0.011536053941425362
130.0,3.6418285369873047,0.3142857207706073
140.0,3.5820417404174805,0.32554288450056856
150.0,5.2011919021606445,0.02067559740902945
160.0,5.2446608543396,0.012490895435963158
170.0,5.214956760406494,0.018083833476465035
180.0,5.204869747161865,0.019983101645289908
190.0,5.243236541748047,0.012759077057419143
200.0,5.249691009521484,0.011543775273680204
210.0,5.238547325134277,0.013642002422467069
220.0,5.240398406982422,0.013293465075800804
230.0,4.677220344543457,0.11933339398541573
240.0,5.2425994873046875,0.01287902705616879
250.0,5.248141288757324,0.011835569806566696
260.0,5.23876428604126,0.01360115118786296
270.0,5.24141788482666,0.01310150916462809
280.0,5.256446838378906,0.010271730676161495
290.0,5.211407661437988,0.0187520878482417
300.0,5.252208709716797,0.011069721386406151
310.0,5.282466411590576,0.0053725453604638995
320.0,5.273833274841309,0.006998065365974647
330.0,5.260324954986572,0.009541526080479699
340.0,5.235952377319336,0.014130601144918849
350.0,5.23355770111084,0.014581491035428376
360.0,5.22861909866333,0.015511372874537726
370.0,5.261989593505859,0.009228093860693008
380.0,5.2650861740112305,0.0086450434925192
390.0,5.266878128051758,0.00830763922956922
400.0,5.247243881225586,0.012004541286841273
410.0,5.247277736663818,0.011998166698584369
420.0,5.24562931060791,0.0123085462986424
430.0,5.234627723693848,0.014380018133336902
440.0,5.236616134643555,0.014005623301910235
450.0,5.210021018981934,0.019013176617975212
460.0,5.290116310119629,0.003932157763202982
470.0,5.285152435302734,0.004866798097771713
480.0,5.253890514373779,0.010753056981024411
490.0,5.2435197830200195,0.012705745995100812
500.0,5.246335983276367,0.01217548799164616
510.0,5.245697975158691,0.0122956175562622
520.0,5.24534797668457,0.012361518229227948
530.0,5.259052753448486,0.00978106694624621
540.0,5.246762275695801,0.012095222049369076
550.0,5.245882987976074,0.012260781778182211
560.0,5.229456901550293,0.01535362426091263
570.0,5.224289894104004,0.01632651212502279
580.0,5.224239349365234,0.01633602911594155
590.0,5.204754829406738,0.02000473933219011
600.0,5.254465579986572,0.010644778763590223
610.0,5.244134902954102,0.012589926011278174
620.0,5.229791641235352,0.015290596641809148
630.0,5.215007781982422,0.01807422670261308
640.0,5.232715606689453,0.014740047695452235
650.0,5.224331855773926,0.016318611226901557
660.0,5.228923797607422,0.015454001580225583
670.0,5.2130513191223145,0.018442606077515626
680.0,5.226020812988281,0.016000600077521878
690.0,5.215396404266357,0.01800105361205847
700.0,5.18643856048584,0.023453481362108848
710.0,5.186450481414795,0.023451236788778952
720.0,5.203473091125488,0.020246075856620534
730.0,5.232542037963867,0.014772728683135523
740.0,5.231685638427734,0.014933978831155256
750.0,5.211230278015137,0.01878548709939055
760.0,5.195827484130859,0.02168565540748269
770.0,5.2160444259643555,0.017879038605845315
780.0,5.235805034637451,0.014158344071276365
790.0,5.229740142822266,0.015300293198594299
800.0,5.23775053024292,0.013792029703837323
810.0,5.255497932434082,0.010450398713221223
820.0,5.253302574157715,0.010863759337654886
830.0,5.243507385253906,0.012708080351363903
840.0,5.231925964355469,0.014888728232824552
850.0,5.211742401123047,0.018689060229138216
860.0,5.228026866912842,0.015622883277566965
870.0,5.239260673522949,0.013507687154406086
880.0,5.242709636688232,0.01285828719860055
890.0,5.216823577880859,0.01773233329300331
900.0,5.192954063415527,0.022226687362920845
910.0,5.159110069274902,0.028599120829429035
920.0,5.117440223693848,0.03644507179554741
930.0,5.137489318847656,0.03267005858639497
940.0,5.162912368774414,0.027883191720125378
950.0,5.184266567230225,0.023862442622815918
960.0,5.152070999145508,0.029924496489266077
970.0,5.117615699768066,0.036412031676131336
980.0,5.098597526550293,0.039992934183714364
990.0,5.083527565002441,0.0428304340044358
1000.0,5.055045127868652,0.048193348170089925
1010.0,5.12617301940918,0.03480078715699873
1020.0,5.189624786376953,0.022853551802494224
1030.0,5.195674896240234,0.02171438594610536
1040.0,5.189212799072266,0.02293112425677543
1050.0,5.1665520668029785,0.027197878591041506
1060.0,5.185688018798828,0.02359479969895911
1070.0,5.187338352203369,0.023284060967168292
1080.0,5.18071174621582,0.02453177438979093
1090.0,5.160364627838135,0.02836290193219077
1100.0,5.150021553039551,0.03031038353614181
1110.0,5.140651702880859,0.032074618173440136
1120.0,5.127101898193359,0.03462589000313323
1130.0,5.1254963874816895,0.03492818913920363
1140.0,5.130268096923828,0.034029731326712824
1150.0,5.122409820556641,0.035509354065780326
1160.0,5.128150939941406,0.034428367550102375
1170.0,5.138272285461426,0.0325226350100874
1180.0,5.132700443267822,0.03357174858448083
1190.0,5.1310319900512695,0.03388589906773309
1200.0,5.109137535095215,0.03800837222835344
1210.0,5.114992618560791,0.03690592759164167
1220.0,5.102181434631348,0.0393181256578144
1230.0,5.149084091186523,0.03048689678280484
1240.0,5.1578497886657715,0.02883641712186565
1250.0,5.152385711669922,0.02986523975335682
1260.0,5.149391174316406,0.030429076573826718
1270.0,5.138398170471191,0.03249893231572369
1280.0,5.144150733947754,0.03141579100964904
1290.0,5.1540985107421875,0.02954273945731735
1300.0,5.153138160705566,0.02972356228477378
1310.0,5.147393226623535,0.030805267063917303
1320.0,5.130315780639648,0.03402075303339324
1330.0,5.08951473236084,0.04170311949522879
1340.0,5.082791328430176,0.042969058853290186
1350.0,5.083283424377441,0.04287640286623207
1360.0,5.065896987915039,0.04615006817641892
1370.0,5.07552433013916,0.04433735075519484
1380.0,5.093738079071045,0.0409079120559132
1390.0,5.079995632171631,0.04349545619061741
1400.0,5.076591491699219,0.044136416550702544
1410.0,5.040188312530518,0.050990715019672825
1420.0,5.0704851150512695,0.04528617679320851
1430.0,4.937434673309326,0.07033803929404514
1440.0,4.955693244934082,0.0669001609990431
1450.0,4.928136825561523,0.0720887167084309
1460.0,5.051753520965576,0.04881311975794084
1470.0,5.084481716156006,0.04265077835511092
1480.0,5.063549995422363,0.04659197977360886
1490.0,5.085942268371582,0.04237577323073205
1500.0,5.123021125793457,0.035394252345423254
1510.0,5.146267890930176,0.031017154786259493
1520.0,5.147854328155518,0.03071844696751692
1530.0,5.147082328796387,0.03086380553636099
1540.0,5.140323638916016,0.03213638883147888
1550.0,5.15016508102417,0.030283358873249865
1560.0,5.141833305358887,0.031852136064980836
1570.0,5.135123252868652,0.03311556150091275
1580.0,5.139710903167725,0.032251759900635536
1590.0,5.158452987670898,0.028722841711372907
1600.0,5.141823768615723,0.03185393172364476
1610.0,5.131652355194092,0.03376909147164529
1620.0,5.126799583435059,0.03468281238277939
1630.0,5.119396209716797,0.03607678220357806
1640.0,5.121925354003906,0.03560057352590731
1650.0,5.123225212097168,0.03535582525001543
1660.0,5.108631134033203,0.03810372170340742
1670.0,5.093623161315918,0.040929549742813404
1680.0,5.081098556518555,0.04328778826613543
1690.0,5.073902130126953,0.0446427922939271
1700.0,5.092822074890137,0.04108038507058242
1710.0,5.075186729431152,0.04440091707189749
