iteration,value,relative_error
1.0,5.0771484375,0.044031550084729795
10.0,5.079739570617676,0.04354366962574358
20.0,5.112605094909668,0.03735547073815326
30.0,5.135717391967773,0.033003691966150724
40.0,5.100398063659668,0.039653913827966854
50.0,4.604358196258545,0.1330524955265402
60.0,4.594316482543945,0.13494323431671149
70.0,4.005263328552246,0.24585514431326566
80.0,3.0283989906311035,0.42978742409506615
90.0,2.7144718170166016,0.48889628751334935
100.0,2.479098320007324,0.5332144002998824
110.0,2.4803872108459473,0.5329717170314541
120.0,2.3515639305114746,0.5572276538295096
130.0,2.3515639305114746,0.5572276538295096
140.0,2.3515591621398926,0.5572285516588416
150.0,5.227626323699951,0.015698300941451474
160.0,5.271688938140869,0.007401819216556355
170.0,5.260837554931641,0.009445009427294166
180.0,5.2442626953125,0.012565864185181687
190.0,5.243523597717285,0.012705027731635246
200.0,5.209747314453125,0.019064712021629626
210.0,5.219002723693848,0.017322025288298303
220.0,5.193253040313721,0.02217039346380705
230.0,5.137364387512207,0.032693581714892284
240.0,4.992034435272217,0.06005753431138828
250.0,4.149313926696777,0.2187320793265341
260.0,4.877054214477539,0.08170698277583523
270.0,5.161551475524902,0.028139432211466316
280.0,4.657750606536865,0.1229993209307352
290.0,3.67097806930542,0.30879720028141217
300.0,3.519012928009033,0.3374104823933283
310.0,3.5194661617279053,0.3373251437153257
320.0,4.912342071533203,0.07506268658761002
330.0,5.018465995788574,0.05508077654140948
340.0,4.639682292938232,0.12640137583539213
350.0,5.072253704071045,0.04495317189398513
360.0,5.223163604736328,0.016538579413231374
370.0,5.189701080322266,0.022839186533182888
380.0,5.143335342407227,0.03156931982541393
390.0,5.095517158508301,0.04057293193215951
400.0,5.092623710632324,0.04111773477079189
410.0,5.141940116882324,0.031832024687944965
420.0,5.19955587387085,0.02098364265282439
430.0,5.192281723022461,0.022353281298726983
440.0,5.161935806274414,0.028067067167310465
450.0,5.1071367263793945,0.0383851014160432
460.0,5.1257524490356445,0.034879975704077464
470.0,5.055520057678223,0.048103924368626864
480.0,4.995512008666992,0.05940274737959099
490.0,5.017845630645752,0.05519758413749727
500.0,5.028217792510986,0.05324462577462128
510.0,4.946610450744629,0.06861034631055753
520.0,4.960911750793457,0.06591757657814779
530.0,5.067018985748291,0.0459388089346091
540.0,5.085069179534912,0.04254016578141364
550.0,5.1063127517700195,0.03854024632460561
560.0,5.062018871307373,0.04688027277210072
570.0,5.028087615966797,0.053269136515383744
580.0,5.070808410644531,0.04522530396450173
590.0,4.99979305267334,0.05859667620535871
600.0,5.011969566345215,0.05630397922326965
610.0,4.979814529418945,0.062358401540398165
620.0,4.995730400085449,0.0593616267961873
630.0,5.0262651443481445,0.05361228688605826
640.0,5.0069780349731445,0.05724382696796374
650.0,5.019163608551025,0.05494942411014396
660.0,5.028115749359131,0.05326383932232519
670.0,5.0770263671875,0.04405453451562793
680.0,5.055957794189453,0.04802150363595308
690.0,5.115458965301514,0.03681811988297614
700.0,5.161069869995117,0.028230112973994116
710.0,5.131706237792969,0.03375894600019416
720.0,5.122085094451904,0.035570496243286696
730.0,5.109246253967285,0.037987901719584785
