iteration,value
1,9.906021118164062
10,9.906021118164062
20,9.906021118164062
30,9.906021118164062
40,11.208473205566406
50,10.605955123901367
60,11.18367862701416
70,9.905312538146973
80,9.906021118164062
90,9.969058990478516
100,9.811727523803711
110,9.91053581237793
120,9.87653636932373
130,9.851602554321289
140,9.979515075683594
150,10.082649230957031
160,10.088778495788574
170,10.106319427490234
180,10.03187370300293
190,9.970987319946289
200,10.173907279968262
210,10.413798332214355
220,11.328642845153809
230,11.32707405090332
240,11.320050239562988
250,11.297754287719727
260,11.307784080505371
270,11.256927490234375
280,11.229330062866211
290,11.261563301086426
300,11.281444549560547
310,11.296791076660156
320,11.292369842529297
330,11.300302505493164
340,11.286580085754395
350,11.255464553833008
360,11.263861656188965
370,11.228205680847168
380,11.212485313415527
390,11.265003204345703
400,11.141092300415039
410,11.237499237060547
420,11.263751983642578
430,11.27238941192627
440,11.253019332885742
450,11.2938232421875
460,11.32384967803955
470,11.236411094665527
480,11.29896068572998
490,11.340015411376953
500,11.270343780517578
510,11.26760482788086
520,11.295455932617188
530,11.310436248779297
540,11.259126663208008
550,11.282316207885742
560,11.260519027709961
570,11.273120880126953
580,11.30524730682373
590,11.297215461730957
600,11.261489868164062
610,11.306549072265625
620,11.37209701538086
630,11.333721160888672
640,11.168371200561523
650,11.346378326416016
660,11.330411911010742
670,11.334014892578125
680,11.30817699432373
690,11.290103912353516
700,11.392539978027344
710,11.324045181274414
720,11.286993026733398
730,11.26966667175293
740,10.950173377990723
750,11.008366584777832
760,10.029474258422852
770,9.906827926635742
780,10.630951881408691
790,11.243753433227539
800,9.900524139404297
810,9.146472930908203
820,9.886003494262695
830,11.07571029663086
840,11.364498138427734
850,11.333088874816895
860,11.287925720214844
870,11.274967193603516
880,11.288778305053711
890,11.306188583374023
900,11.306035995483398
910,11.299623489379883
920,11.346248626708984
930,11.342008590698242
940,11.294113159179688
950,11.324440956115723
960,11.324962615966797
970,11.340152740478516
980,11.301773071289062
990,11.297595977783203
1000,11.37559986114502
1010,11.353668212890625
1020,11.322434425354004
1030,11.322328567504883
1040,11.287088394165039
1050,11.373047828674316
1060,11.337815284729004
1070,11.607588768005371
1080,11.599939346313477
1090,11.295404434204102
1100,11.565704345703125
1110,11.422733306884766
1120,11.48723030090332
1130,9.905757904052734
1140,9.377912521362305
1150,10.841828346252441
1160,11.428494453430176
1170,11.521294593811035
1180,11.435667037963867
1190,11.461647033691406
1200,10.166985511779785
1210,9.90319538116455
1220,11.533649444580078
1230,11.652048110961914
1240,11.62428092956543
1250,11.678077697753906
1260,11.580434799194336
1270,11.378425598144531
1280,11.65004825592041
1290,11.668722152709961
1300,11.691689491271973
1310,11.671625137329102
1320,11.619178771972656
1330,11.688652992248535
1340,11.646538734436035
1350,11.667176246643066
1360,11.705677032470703
1370,11.597968101501465
1380,11.68812370300293
1390,11.722238540649414
1400,11.720342636108398
1410,11.621912956237793
1420,11.688240051269531
1430,11.565406799316406
1440,11.722709655761719
1450,11.701859474182129
1460,11.616973876953125
1470,11.515718460083008
1480,11.575102806091309
1490,11.592601776123047
1500,11.523364067077637
1510,11.627897262573242
1520,11.713926315307617
1530,11.648431777954102
1540,11.537986755371094
1550,11.577282905578613
1560,11.625271797180176
1570,11.555412292480469
1580,11.497490882873535
1590,11.485369682312012
1600,11.434839248657227
1610,11.453839302062988
1620,11.578193664550781
1630,10.95853328704834
1640,10.086315155029297
1650,9.97446060180664
1660,10.894272804260254
1670,11.563308715820312
1680,11.496939659118652
1690,11.634156227111816
1700,11.68610954284668
1710,11.711383819580078
1720,11.546277046203613
1730,11.598238945007324
1740,11.647066116333008
1750,11.587392807006836
1760,11.634613037109375
1770,11.534037590026855
1780,11.571182250976562
1790,11.564306259155273
1800,11.58093547821045
1810,11.689689636230469
1820,11.690823554992676
1830,11.633333206176758
1840,11.724794387817383
1850,11.592124938964844
1860,11.677543640136719
1870,11.517566680908203
1880,11.600571632385254
1890,11.674623489379883
1900,11.637086868286133
1910,11.728140830993652
1920,11.559545516967773
1930,11.653305053710938
1940,11.578588485717773
1950,11.582603454589844
1960,11.507091522216797
1970,11.491676330566406
1980,11.380814552307129
1990,11.66135025024414
2000,11.631630897521973
2010,10.840943336486816
2020,10.365896224975586
2030,10.91762924194336
2040,11.483957290649414
2050,11.673397064208984
2060,11.676675796508789
2070,11.609397888183594
2080,11.657624244689941
2090,11.680198669433594
2100,11.709785461425781
2110,11.708863258361816
2120,11.681361198425293
2130,11.556121826171875
2140,11.698097229003906
2150,11.738204956054688
2160,11.709117889404297
2170,11.477413177490234
2180,11.544161796569824
2190,11.502887725830078
2200,11.701845169067383
2210,11.635862350463867
2220,11.530853271484375
2230,11.677639961242676
2240,11.589990615844727
2250,11.483047485351562
2260,10.93710708618164
2270,11.236139297485352
2280,11.551704406738281
2290,11.734336853027344
2300,11.731470108032227
2310,11.76274585723877
2320,11.745288848876953
2330,11.717220306396484
2340,11.671125411987305
2350,11.685930252075195
2360,11.590612411499023
2370,11.682825088500977
2380,11.679620742797852
2390,11.663854598999023
2400,11.723954200744629
2410,11.707550048828125
2420,11.654212951660156
2430,11.769152641296387
2440,11.597055435180664
2450,11.666954040527344
2460,11.643203735351562
2470,11.68342399597168
2480,11.340750694274902
2490,11.40236759185791
2500,11.549710273742676
2510,11.601911544799805
2520,11.640644073486328
2530,11.570613861083984
2540,11.647977828979492
2550,11.58543586730957
2560,11.537296295166016
2570,11.594229698181152
2580,11.614383697509766
2590,11.716963768005371
2600,11.711139678955078
2610,11.702112197875977
2620,11.727630615234375
2630,11.725006103515625
2640,11.535301208496094
2650,11.593816757202148
2660,11.660194396972656
2670,11.617382049560547
2680,11.527847290039062
2690,11.52914047241211
2700,11.56808853149414
2710,11.424592018127441
2720,11.480915069580078
2730,10.975961685180664
2740,10.696825981140137
2750,11.44400405883789
2760,11.71399211883545
2770,11.645964622497559
2780,11.645695686340332
2790,11.618331909179688
2800,11.587041854858398
2810,11.621292114257812
2820,11.62544059753418
2830,11.691832542419434
2840,11.717094421386719
2850,11.692315101623535
2860,11.724729537963867
2870,11.65579605102539
2880,11.534306526184082
2890,11.597147941589355
2900,11.615458488464355
2910,11.687990188598633
2920,11.732851028442383
2930,11.692933082580566
2940,11.717011451721191
2950,11.591070175170898
2960,11.727746963500977
2970,11.667706489562988
2980,11.675592422485352
2990,11.683746337890625
3000,11.679121017456055
